Surname,Firstname,NRS,Box number,Full Name,Year appointed silk,Date of correspondence,Digital ID,Archives Investigator link
Harris,Herbert,NRS302_333,10/42918,Herbert Harris,,02 Feb 1904,NRS302_333_a127_10_42918_[04]_00009,
Harris,Herbert,NRS302_333,10/42918,Herbert Harris,,06 Jan 1904,NRS302_333_a127_10_42918_[04]_00010,
Harris,Herbert,NRS302_333,10/42918,Herbert Harris,,05 Feb 1904,NRS302_333_a127_10_42918_[04]_00011,
Harris,Herbert,NRS302_333,10/42918,Herbert Harris,,22 Feb 1904,NRS302_333_a127_10_42918_[04]_00012,
Harris,Herbert,NRS302_333,10/42918,Herbert Harris,,22 Feb 1904,NRS302_333_a127_10_42918_[04]_00013,
Harris,Herbert,NRS302_333,10/42918,Herbert Harris,,19 Feb 1904,NRS302_333_a127_10_42918_[06]_00002,
Harvey,John Musgrave,NRS302_333,10/42918,John Musgrave Harvey,,10 Apr 1913,NRS302_333_a127_10_42918_[12]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\100
Harvey,John Musgrave,NRS302_333,10/42918,John Musgrave Harvey,,31 Mar 1913,NRS302_333_a127_10_42918_[12]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\100
Harvey,John Musgrave,NRS302_333,10/42918,John Musgrave Harvey,,31 Mar 1913,NRS302_333_a127_10_42918_[12]_00011,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\100
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,22 Dec 1939,NRS302_333_a127_10_42917_[28]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,22 Dec 1939,NRS302_333_a127_10_42917_[28]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,14 Dec 1939,NRS302_333_a127_10_42917_[28]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,20 Dec 1939,NRS302_333_a127_10_42917_[28]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,20 Dec 1939,NRS302_333_a127_10_42917_[28]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,14 Dec 1939,NRS302_333_a127_10_42917_[28]_00012,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,17 Nov 1939,NRS302_333_a127_10_42917_[28]_00016,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,17 Nov 1939,NRS302_333_a127_10_42917_[28]_00017,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,21 Nov 1939,NRS302_333_a127_10_42917_[28]_00018,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,23 Feb 1939,NRS302_333_a127_10_42917_[26]_00001a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,24 Feb 1939,NRS302_333_a127_10_42917_[26]_00001b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,28 Feb 1938,NRS302_333_a127_10_42917_[26]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,03 Feb 1939,NRS302_333_a127_10_42917_[26]_00003a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,08 Feb 1939,NRS302_333_a127_10_42917_[26]_00003b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,17 Mar 1939,NRS302_333_a127_10_42917_[26]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,08 Feb 1939,NRS302_333_a127_10_42917_[26]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Herron,Leslie James,NRS302_333,10/42917B,Leslie James Herron,1939,02 Feb 1939,NRS302_333_a127_10_42917_[26]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\8
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,04 Mar 1907,NRS302_333_a127_10_42918_[07]_00008,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,,NRS302_333_a127_10_42918_[01]_00001,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,,NRS302_333_a127_10_42918_[01]_00002,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,,NRS302_333_a127_10_42918_[01]_00011,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,01 Jul 1901,NRS302_333_a127_10_42918_[02]_00018,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,17 Jun 1901,NRS302_333_a127_10_42918_[02]_00016,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,01 Jul 1901,NRS302_333_a127_10_42918_[02]_00017,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,16 Jul 1901,NRS302_333_a127_10_42918_[02]_00014,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,17 Jun 1901,NRS302_333_a127_10_42918_[02]_00015,
Heydon,Charles Gilbert,NRS302_333,10/42918,Charles Gilbert Heydon,1896,,NRS302_333_a127_10_42918_[01]_00016,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00027,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00028,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00029,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00030,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00031,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00032,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00033,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00034,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00035,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00036,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00037,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00038,
Holman,William Arthur,NRS302_333,10/42918,William Arthur Holman,1920,,NRS302_333_a127_10_42918_[17]_00039,
Holman,William Arthur,NRS302_333,10/42917A,William Arthur Holman,1920,27 Feb 1911,NRS302_333_a127_10_42917_[17]_00002,
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,20 Jul 1948,NRS302_333_a127_10_42917_[50]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,27 May 1948,NRS302_333_a127_10_42917_[50]_00002a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,27 May 1948,NRS302_333_a127_10_42917_[50]_00002b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,18 Jun 1948,NRS302_333_a127_10_42917_[50]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,08 Jul 1965,NRS302_333_a127_10_42917_[50]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,08 Jul 1965,NRS302_333_a127_10_42917_[50]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,24 Jun 1948,NRS302_333_a127_10_42917_[50]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,24 Jun 1948,NRS302_333_a127_10_42917_[50]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,18 Jun 1948,NRS302_333_a127_10_42917_[50]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,17 May 1948,NRS302_333_a127_10_42917_[50]_00009a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,21 May 1948,NRS302_333_a127_10_42917_[50]_00009b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Holmes,John Dashwood,NRS302_333,10/42917B,John Dashwood Holmes,1948,21 May 1948,NRS302_333_a127_10_42917_[50]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\72 
Hunter,D.B.,NRS302_333,10/42917B,D.B. Hunter,,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00005,
Hunter,D.B.,NRS302_333,10/42917B,D.E. Hunter,,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00041,
Hunter,D.B.,NRS302_333,10/42917B,D.B. Hunter,,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00026,
Hutchison,L.C.,NRS302_333,10/42917B,L.C. Hutchison,,17 Nov 1942,NRS302_333_a127_10_42917_[36]_00003a,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,04 Mar 1911,NRS302_333_a127_10_42917_[17]_00014,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,28 Feb 1911,NRS302_333_a127_10_42917_[17]_00015a,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,29 Jul 1911,NRS302_333_a127_10_42917_[17]_00016,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,01 Feb 1911,NRS302_333_a127_10_42917_[17]_00001,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,27 Feb 1911,NRS302_333_a127_10_42917_[17]_00002,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,21 Sep 1910,NRS302_333_a127_10_42917_[17]_00004,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,22 Aug 1910,NRS302_333_a127_10_42917_[17]_00005a,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,22 Aug 1910,NRS302_333_a127_10_42917_[17]_00005b,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,18 Jul 1910,NRS302_333_a127_10_42917_[17]_00006a,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,18 Jul 1910,NRS302_333_a127_10_42917_[17]_00006b,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,18 Jul 1910,NRS302_333_a127_10_42917_[17]_00006c,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,18 Jul 1910,NRS302_333_a127_10_42917_[17]_00007a,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,18 Jul 1910,NRS302_333_a127_10_42917_[17]_00007b,
Irvine,W.H.,NRS302_333,10/42917A,W.H. Irvine,,25 Jul 1910,NRS302_333_a127_10_42917_[17]_00008,
Isaacs,Simon,NRS302_333,10/42917B,Simon Isaacs,1950,29 Sep 1950,NRS302_333_a127_10_42917_[57]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\71 
Isaacs,Simon,NRS302_333,10/42917B,Simon Isaacs,1950,10 Dec 1949,NRS302_333_a127_10_42917_[55]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\71 
Isaacs,Simon,NRS302_333,10/42917B,Simon Isaacs,1950,22 Sep 1950,NRS302_333_a127_10_42917_[55]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\71 
Isaacs,Simon,NRS302_333,10/42917B,Simon Isaacs,1950,22 Sep 1950,NRS302_333_a127_10_42917_[55]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\71 
Isaacs,Simon,NRS302_333,10/42917B,Simon Isaacs,1950,10 Dec 1949,NRS302_333_a127_10_42917_[55]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\71 
Isaacs,Simon,NRS302_333,10/42917B,Simon Isaacs,1950,15 Dec 1949,NRS302_333_a127_10_42917_[55]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\71 
Isaacs,Simon,NRS302_333,10/42917B,Simon Isaacs,1950,29 Sep 1950,NRS302_333_a127_10_42917_[57]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\71 
James,Augustus George,NRS302_333,10/42918,Augustus George James,1919,06 Apr 1916,NRS302_333_a127_10_42918_[14]_00057,
James,Augustus George,NRS302_333,10/42918,Augustus George James,1919,14 Feb 1916,NRS302_333_a127_10_42918_[14]_00062,
James,Augustus George,NRS302_333,10/42918,Augustus George James,1919,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055b,
James,Augustus George,NRS302_333,10/42918,Augustus George James,1919,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055a,
James,Augustus George,NRS302_333,10/42918,Augustus George James,1919,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055c,
James,Augustus George Frederic,NRS302_333,10/42918,Augustus George Frederick James,1919,,NRS302_333_a127_10_42918_[15]_00014,
James,Augustus George Frederic,NRS302_333,10/42918,Augustus George Frederick James,1919,,NRS302_333_a127_10_42918_[15]_00018,
James,Augustus George Frederic,NRS302_333,10/42918,Augustus George Frederick James,1919,,NRS302_333_a127_10_42918_[15]_00016,
James,Augustus George Frederic,NRS302_333,10/42918,Augustus George Frederick James,1919,,NRS302_333_a127_10_42918_[15]_00015,
James,Augustus George Frederic,NRS302_333,10/42918,Augustus George Frederick James,1919,,NRS302_333_a127_10_42918_[15]_00026,
James,Augustus George Frederic,NRS302_333,10/42918,Augustus George Frederic James,1919,,NRS302_333_a127_10_42918_[15]_00021,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\86 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,03 Dec 1947,NRS302_333_a127_10_42917_[40]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,07 Jan 1948,NRS302_333_a127_10_42917_[40]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,07 Jan 1948,NRS302_333_a127_10_42917_[40]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,23 Dec 1947,NRS302_333_a127_10_42917_[40]_00004,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,23 Dec 1947,NRS302_333_a127_10_42917_[40]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,05 Dec 1947,NRS302_333_a127_10_42917_[40]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,12 Dec 1947,NRS302_333_a127_10_42917_[40]_00007,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,05 Dec 1947,NRS302_333_a127_10_42917_[40]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,28 Oct 1947,NRS302_333_a127_10_42917_[40]_00009a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jenkyn,Norman,NRS302_333,10/42917B,Norman Jenkyn,1947,03 Nov 1947,NRS302_333_a127_10_42917_[40]_00009b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\70 
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,01 Jan 1928,NRS302_333_a127_10_42917_[12]_00010,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,09 Mar 1928,NRS302_333_a127_10_42917_[12]_00001,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,09 Mar 1928,NRS302_333_a127_10_42917_[12]_00002,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,21 Mar 1928,NRS302_333_a127_10_42917_[12]_00003,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,23 Mar 1928,NRS302_333_a127_10_42917_[12]_00004,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,23 Mar 1928,NRS302_333_a127_10_42917_[12]_00005,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,21 Mar 1928,NRS302_333_a127_10_42917_[12]_00006,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,23 Feb 1928,NRS302_333_a127_10_42917_[12]_00007,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,09 Mar 1928,NRS302_333_a127_10_42917_[12]_00008,
Jordan,Frederick Richard,NRS302_333,10/42917A,Frederick Richard Jordan,1928,09 Mar 1928,NRS302_333_a127_10_42917_[12]_00009,
Kelynack,Arthur J.,NRS302_333,10/42918,Arthur J. Kelynack,,14 Feb 1916,NRS302_333_a127_10_42918_[14]_00062,
Kelynack,Arthur J.,NRS302_333,10/42918,Arthur J. Kelynack,,06 Apr 1916,NRS302_333_a127_10_42918_[14]_00057,
Kelynack,Arthur J.,NRS302_333,10/42918,Arthur J. Kelynack,,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055c,
Kelynack,Arthur J.,NRS302_333,10/42918,Arthur J. Kelynack,,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055a,
Kelynack,Arthur J.,NRS302_333,10/42918,Arthur J. Kelynack,,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055b,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,27 Nov 1942,NRS302_333_a127_10_42917_[41]_00012,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,18 Nov 1942,NRS302_333_a127_10_42917_[41]_00015,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,27 Nov 1942,NRS302_333_a127_10_42917_[41]_00013,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,27 Nov 1942,NRS302_333_a127_10_42917_[41]_00014,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,18 Nov 1942,NRS302_333_a127_10_42917_[41]_00016,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,16 Nov 1942,NRS302_333_a127_10_42917_[41]_00017,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,16 Nov 1942,NRS302_333_a127_10_42917_[41]_00018,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,16 Nov 1942,NRS302_333_a127_10_42917_[41]_00019,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,19 Nov 1942,NRS302_333_a127_10_42917_[41]_00020,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,19 Nov 1942,NRS302_333_a127_10_42917_[41]_00021,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,19 Nov 1942,NRS302_333_a127_10_42917_[41]_00022,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,20 Nov 1942,NRS302_333_a127_10_42917_[41]_00023,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,24 Oct 1945,NRS302_333_a127_10_42917_[41]_00030,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,24 Oct 1945,NRS302_333_a127_10_42917_[41]_00031,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,24 Oct 1945,NRS302_333_a127_10_42917_[41]_00032,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,13 Nov 1946,NRS302_333_a127_10_42917_[41]_00033,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,09 Nov 1946,NRS302_333_a127_10_42917_[41]_00034,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,09 Nov 1946,NRS302_333_a127_10_42917_[41]_00035,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,06 Nov 1946,NRS302_333_a127_10_42917_[41]_00036,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,12 Nov 1946,NRS302_333_a127_10_42917_[41]_00037,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,20 Nov 1942,NRS302_333_a127_10_42917_[41]_00024,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,24 Dec 1942,NRS302_333_a127_10_42917_[38]_00022,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,10 Nov 1942,NRS302_333_a127_10_42917_[36]_00027,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,11 Nov 1942,NRS302_333_a127_10_42917_[36]_00028,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,11 Nov 1942,NRS302_333_a127_10_42917_[36]_00029,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,11 Nov 1942,NRS302_333_a127_10_42917_[44]_00002,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,19 Nov 1942,NRS302_333_a127_10_42917_[36]_00004,
Kidston,Roderick Robert,NRS302_333,10/42917B,Roderick Robert Kidston,1955,17 Nov 1942,NRS302_333_a127_10_42917_[36]_00003b,
Kinkead,James John Benedict,NRS302_333,10/42917B,James John Benedict Kinkead,1950,29 Sep 1950,NRS302_333_a127_10_42917_[57]_00002,
Kinkead,James John Benedict,NRS302_333,10/42917B,James John Benedict Kinkead,1950,29 Sep 1950,NRS302_333_a127_10_42917_[57]_00001,
Kitto,Frank Walters,NRS302_333,10/42917B,Frank Walters Kitto,1942,21 Nov 1945,NRS302_333_a127_10_42917_[47]_00013,
Kitto,Frank Walters,NRS302_333,10/42917B,Frank Walters Kitto,1942,21 Dec 1942,NRS302_333_a127_10_42917_[38]_00001,
Kitto,Frank Walters,NRS302_333,10/42917B,Frank Walters Kitto,1942,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00002,
