Surname,FirstName,Item,Date,Locality,Previous System No,Reel
Twynam,E,872,1859,"Surveys of Pre-emptive Purchases - Parishes of Tom's Point, and Howlong - County of Sturt. Yanco Creek -  Counties of Boyd and Bourke. Murrumbidgee River and Ana Branch of the Darling River - Counties of Bourke, Boyd, Waradgery, Tara, Perry &c.",[2/8088.1],-
Twynam,Edward,791,-,Levels of streets from Coogee to Long Bay to La Perouse.,[2/8083.4],-
Twynam & Rowland,-,815,1858,"Survey of Allotments at Shea's Creek - line forming north Bdy. of Winders 427ac. and other Portions - Parish Botany, Boundary between Alexandria and Botany - Lots between Shea's Creek and Waterloo Estate - County Cumberland.",[2/8084.7],-
Wener,-,607,1848,"Traverses - Armidale towards Boorolong, McInture to Bundarra and towards Armidale. Township of Armidale and Dumarerque Creek - County Sandon &c. (Wide index to F.B.).",[2/8068.10],-
Wener,-,541,1842,"Traverse of Mountain Ranges in vicinity of Snowy River &c. Counties of Beresford, Wallace and Wellesley.",[2/8065.6],-
Wener,T E,942,1860,"Survey of 29th Parallel. Traverse the Barwon River, also portions of Ballandool and Bokhara Rivers (Counties of Benarba, Finch, Narran &c.).",[2/8092.22],-
White,-,448,1836-37,"Farms, Grants &c. Parishes Warkworth, Newcastle, Hay &c. Allotments in Towns of Newcastle and Maitland - County Northumberland. Farms in Parishes Gresford, Lewinsbrook, St. Julian &c. County Durham. Farms in Parishes Stowell, Tellegra and Survey of Raymon",[2/5065],-
White,-,625,1848,"Observations from Mt. Harris, Mt. Foster, Mt. Lindesay; from junction of Namoi and Bourwon Rivers, Barwon and Macquarie Rivers. Barwon and Wanowi Rivers - Castlereagh and Macquarie Rivers - Pampoo and Castlereagh Rivers - Peel River &c. Observations in vi",[2/8070.4],-
White,G B,476,1838,"Survey of Farms, Grants &c. Parishes Hexham, Stockrington, Hay &c. Allotments at Newcastle, Maitland &c. County Northumberland. Farms Parishes Wolfingham, Lewinsbrook, Seaham &c. County Durham. Farms &c. Parishes Strathearn, Scone &c. Isis River, Wybong C",[2/5090],-
White,G B,414,1834,"Survey of Grants, Farms &c. Parishes Newcastle, Kahiba &c. Allotments at Wollombi and Newcastle - County Northumberland. Farms - Parishes Vane, Gresford and Allotments at Clarence Town and Muswellbrook - County of Durham. Farms in Parishes Nagora, Munmurr",[2/5036],-
White,G B,312,1829-30,"Survey of farms - traverse of Fal Brook, Lamba Valley Creek and Mountain Ranges - parishes of Stanhope, Marwood, Wolfingham &c. County Durham. Farms, Wallis Creek and other Surveys in parishes Hexam, Rothbury, Branxton &c. County Northumberland.",[2/4942],2627
White,G B,313,1829-30,Survey of the Williams and Chicester Rvs. Myall and Tibbil Creeks. Counties Durham and Gloucester.,[2/4943],2627
White,G B,433,1835,"Survey of Grants, Farms &c. in Parsihes Tyraman, Houghton, Lewinsbrook, Fingal, Glendon &c. Allyn, Paterson and Williams Rivers. Road &c. County Durham. Grants, farms, &c. Parishes Corrabore, Branxton, Heddon, Newcastle, Alnwick &c. Reserve at Wollombi. A",[2/5052],-
White,G B,265,1827,"Survey of Coast (Broken Bay to Port Jackson). Farms at Newcastle and in the Parishes Alnwick, Stanford, Stockrington, Gosforth, Branxton, Belford, Warkworth, Wollombiand Wittingham. (County Northumberland). Auckland, Sedgefield, Marwood,Stanhope, Wolfingh",[2/4899],2626
White,G B,367,1831,"Survey of Grants, Farms &c. Parishes Maitland, Mulbring. Road from Maitland to Newcastle; Boundaries of city and Church grant Newcastle. A.A. Company's Gt. County Northumberland. Part of Hunter River Reserve and Police Paddock at Jerry's Plains. Road in v",[2/4994],-
White,G B,368,1831-32,"Survey of Mountain Range running through Parishes of Carrow, Glendon &c. Range between the Williams and Allyn Rivers - County Durham. Grants, Farms and Allotments in Parishes Branxton, Maitland, and Alnwick. County Northumberland.",[2/4995],-
White,G B,626,1848,"Surveys of the Castlereagh, Wanowi, Barwon and Macquarie Rivers; Macquarie Marshes, and Talbraar Creek. Observations from Mt. Harris and surrounding Country, and General Survey of County Bligh.",[2/8070.5],-
White,G B,380,1832,"Survey of Farms and Allotments Parishes of Wittingham, Newcastle and Alnwick; Town of Maitland and Allotments. Roads in Parishes Alnwick, Gosforth, Branxton &c. county Northumberland. Farms Parishes Houghton, Seaham, &c. Allotments for V.R. - Parish Butte",[2/5005],-
White,G B,334,1830,"Survey of farms and grants in the parishes of Eldon, Stockton &c. Traverse of Thalaba Creek - County Gloucester. Farms &c. in the parishes Seaham, Wallarobba &c. Wallarobba and Uwarrabin Creeks. County Durham. Traverse of Hunter and William Rivers.",[2/4963],2628
White,G B,335,1830,"Survey of farms and grants in the parishes of Stanhope, Turaman, Wolfingham &c.Traverse of Lambs Creek - County Durham. Farms in parish Alnwick, Hexham&c. Counties Northumberland and Gloucester. Traverse of Hunter, Williams and Paterson Rivers.",[2/4964],2628
White,G B,336,1830,"Survey of farms in the parishes of Alnwick, Maitland, Branxton, &c. Allotments in Town of Maitland. Road. from Maitland to Patrick Plains &c. County Northumberland. Farms in parishes of Gotha &c. Village reserve, Parish Houghton. Traverse of New Northern ",[2/4965],2664
White,G B,395,1833,"Survey of Williams River, Wollombi and Glendon Brooks, Cockle Creek and Road (Parish Quirindi) County Buckland. Maitland Road and Road towards Wollombi Brook. Towns of Paterson and Musclebrook and Allotments. Allotments at Maitland and Newcastle. Grants a",[2/5019],-
White,G B,297,1828,"Survey of farms, Sectional Lines &c. Parishes of Uffington, Seaham, Butterwick&c. County Durham. Farms, Sectional Lines &c. parishes of Alnwick Hexham &c. County Northumberland. Memoranda re: above.",[2/4929],2627
White,G B,298,1828,"Survey of farms, reserves, sections of parishes &c. in vicinity of Hunter River -parishes of Auckland, Middlehope, Uffington, Sedgefield &c. Fal Brook -County Durham. Farms, reserves and sections of parishes at Wallis Plains, Morpeth &c. parishes of Maitl",[2/4930],2627
White,J B,653,1849,"Traverse of the Castlereagh, Namoi, Talbrager and Gil Gil Rivers. Bundulla or Marrow and Gearoah Creeks - Connection from Castlereagh to Namoi River - Counties of Bligh, Gowen, Napier, Pottinger &c.",[2/8072.8],-
White,J B,583,1846-48,"Survey of Building Allotments at Maitland. Farms - Parishes of Gresford Heddon, Maitland and Allandale - County Northumberland. Roads - Singleton to Jerry's Plains - County Durham. For Memos re other Surveys in County Gowen &c. Wide F.B.",[2/8067.6],-
Wilson,J,874,1859,"Survey of portions Parish of Kembla (County Camden) also Fairy Meadow - Wollongong, Parish of Wonona (County Camden).",[2/8088.3],-
Wilson,J G,856,1859,Survey of Church allotment at Kiama; Road near Fairy Meadow. Trigonometrical Data of Kiama Harbour &c. County of Camden.,[2/8086.13],-
Wilson,J G,938,1860,"Survey of Farms in Parishes Molong, Collett &c. Molony Creek &c. (Counties of Ashburnham and Wellington).",[2/8092.18],-
Wilson,J G,939,1860,Survey of Farm - Parish of Boree Nyrong (County Ashburnham) - Farm on Macquarie River (County Lincoln). Portion of Macquarie River. Sections and Allotments on Reserve at Warren - Parish of Warren (County of Oxley). Farm on Lachlan River Parish of Jemalong,[2/8092.19],-
Wilson,W C B,539,1842,Survey of portion of the Clarence River - County Clarence.,[2/8065.4],-
Wilson,W C B,540,1842,Survey of Parish of Canoulam including Candole Creek - County Clarence.,[2/8065.5],-
Wilson,W C B,555,1843,"Survey of Creeks, Swamps &c. Parishes of Yamba and Taloumbi - County of Clarence.",[2/8066.2],-
Wilson,W C B,517,1841,Survey of the Clarence and Coldstream Rivers - County of Clarence.,[2/8063.10],-
Wood,Arthur F,730,1853,Survey of farms in the Parishes of Broughton &c. near Kiama. Traverse of Broughtons Creek - County Camden.,[2/8078.12],-
Wood,Arthur F,731,1853,"Survey of farms near Kiama - Parishes of Kiama, Kembla &c. Kiama Road from East boundary of Walkers Grant - County of Camden. Ranges and other surveys not identified.",[2/8078.13],-
Wood,Arthur F,737,1854,Survey of Lawsons Farm near Liverpool. Traverse of disputed road near Cowpastures Road - County Cumberland. Road crossing Hell Hole Creek (to Wollongong) vide County Camden; and other Surveys.,[2/8079.2],-
Wood,Arthur F,738,1854,Survey of town lots at Kiama - County of Camden.,[2/8079.3],-
Wood,Arthur F,739,1854,"Survey of Farms in Parishes of Kiama, Broughton &c. and in vicinity of Maiden's Blush (presumably a well-known Tree in the locality). Traverse of Toppalalee and other Creeks &c. County Camden.",[2/8079.4],-
Wood,Arthur F,740,1854,"Survey of Town Lots at Kiama. Farms in Parishes of Bunberra, Jamberoo &c. and on Munmurra River &c. Traverse of creek &c. County of Camden.",[2/8079.5],-
Wood,Arthur F,741,1854-55,Surveys in the vicinity of Meroo and at Shoalhaven River - Parishes of Bunberra and Tillaroo - County Camden.,[2/8079.6],-
Wood,Arthur F,742,1854-55,"Surveys of farms in Parishes of Tillaroo, Kiama. Traverse of Tangella Creek and Toppalalee Creek. Road from Kingshill Range Line South at Carnells Corner - County Camden. Halerows 30ac. On Shoalhaven River - County St. Vincent.",[2/8079.7],-
Wood,Arthur F,754,1855,Survey of Allotments at Kiama Reserve. Traverse passing Wright's Creek - through DeMestre's fenced land - to Kiama Reserve. Berry Road from Broughton Creek Wharf - vide Parishes of Broughton and Cooloomgatta - County of Camden.,[2/8080.5],-
Wood,Arthur F,755,1855,"Survey of Sections at Broughton's Creek. Village Reserve. Roads, Tracks &c. Parishes Wollongong, Terragong, Broughton, Kiama &c. County Camden. Survey showing fences &c. St Vincent &c.",[2/8080.6],-
Wood,Arthur F,756,1855,"Surveys at and near Broughton's Creek Village Reserve. Traverse of Broughton's Creek - Parishes Broughton, Cooloomgatta, Cambewarra and Tilaloo - County Camden. Shoalhaven River. Other surveys - Parish of Buangla and at Gradyr Wharf &c. County St. Vincent",[2/8080.7],-
Wood,Arthur F,757,1855,Survey of suburban Allotments at Kiama and Jerringong Parish of Broughton. Munmurra farms - Parish of Kiama &c. Roads:- Colley's Road &c. (Vide Parishes Terrangong and vicinity) - County Camden.,[2/8080.8],-
Wood,Arthur F,758,1855,Survey of Church land and Allotments at Kiama. Farms - Osborne's Grant &c. Parish of Calderwood and vicinity. Parish Terragong &c. Road Traverse. Munmurra River; Yellow Rock Creek &c. County Camden.,[2/8080.9],-
Wood,J H,918,1860,"Survey of Track to Lob's Hole and Road to Tumut via Gooberagandera (Counties of Wallace, Buccleuch and Wynyard).",[2/8091.12],-
Wood,J H,919,1860,Survey of Road from Talbingo Hill to Yarrangobilly; Talbingo Hill and Portion of Tumut River (County of Buccleuch).,[2/8091.14],-
Wood,J H,920,1860,"Continuation of Survey of Road from Kiandra to Tumut via Gooberagandera and Yarrangobilly (Counties of Wallace, Buccleuch and Wynyard).",[2/8091.13],-
Wood,J H,921,1860,Survey of features Parish of Blowering and Connections to Hills of Talbingo (County of Buccleuch).,[2/8092.1],-
Woolrych,-,778,1856,"Survey of Pre-emptive Purchases, Parish of Gooramina &c. Road from Grambigby to Boorwang &c. - County Harden.",[2/8082.7],-
Woolrych,-,779,1856,Survey of Pre-emptive Purchases Parish of Demondrille. Demondrille Creek. Roads &c. - County Harden.,[2/8082.8],-
Woolrych,-,780,1856,Survey of Pre-emptive Purchases Parish of Murrumboola; Murrumboola and Cunningham Creeks; Roads through Parishes of Demondrille and Murrumboola - County Harden.,[2/8082.9],-
Woolrych,-,781,1856,Survey of Pre-emptive purchases Parish of Currawang and Water Reserve of Nurrung (Village Reserve) - County Harden.,[2/8082.10],-
Woolrych,-,782,1856,"Survey of Pre-emptive Purchases, Parish of Eubindal; Portion of Boorowa River - County of Harden. Pre-emptive Purchase in Parish of Binda; and Village Reserve of Cooloogong - County of Forbes.",[2/8082.11],-
Woolrych,-,783,1856,"Survey of Pre-emptive Purchases, Parishes of Tillalong and Nurrung. County of Harden. Pre-emptive Purchases, Parishes Gundoo and Murringo - County Montreagle.",[2/8082.12],-
Woolrych,-,608,1848,"Survey of Roads in Counties of Bland, Clarendon, Harden and Monteagle.",[2/8068.11],-
Woolrych,-,609,1848,Traverse of portion of the Murrumbidgee River; Cunningham and Bogolong Creeks. Road traverses &c. - County Harden.,[2/8068.12],-
Woolrych,-,610,1848,"Survey of Farms in parishs of Boorowa and Geegullalong - Counties King and Mouteagle. Roads &c. - Counties King, Bland, forbes, and Mounteagle.",[2/8068.13],-
Woolrych,-,854,1859,Survey of Pre-emptive Purchase - Parish Murriboola - Race Course at Binalong. Bungalal Creek;Rroad from Binnalong to Mylora &c. County Harden.,[2/8086.11],-
Woolrych,-,802,1857,"Survey of Pre-emptive purchases in Parishes Murrimboola, Nurring and Gooranima - County of Harden.",[2/8083.11],-
Woolrych,-,803,1857,Survey of Pre-emptive purchases in Parishes Geegullalong; Portions  of Boorowa and Gegullalong River County Montreagle. Pre-emptive purchases. Parish Eubindal. Bungala Creek. County Harden.,[2/8083.12],-
Woolrych,-,804,1857,"Survey of pre-emptive purchases - Parishes Mylora and Cunningar. Traverse of Tilalong, Bungalal and Barwang Creeks - County of Harden.",[2/8084.1],-
Woolrych,-,817,1858,Survey of portion of Demondrille Creek. Road from Moroney's on Murrimboola Creek to wise and Marsh's 160 ac. Marshall's Old Road to Marshall's Old Hut on Murrimboola Creek. Road from Roberts 160ac. to Junction of Blind Creek and Murrimboola Creek - Parish,[2/8084.9],-
Woolrych,-,818,1858,Survey of Cunninghams Creek and Pre-emptive purchase near Village Reserve Murrimboola. Roads in Parishes of Demondrille and Murrimboola - County Harden. Pre-emptive purchase Grogan Creek Run Parish of Dinga Dingi - County Bland.,[2/8084.10],-
Woolrych,F B W,928,1860,"Survey of Pre-emptive Purchase - Parish Talmo. Traverse of Talmo and Oak Creeks. Barbers Gap Ranges in vicinity of Oak, Talmo, Limestone and Days Creeks. Murrumbidgee River. Fences on Talmo Run. Bearings &c. (County Harden).",[2/8092.8],-
Woolrych,F B W,929,1860,Traverse of Road from Bogolana - Parish of Talmo to Cartroad Creek. Road from Bogalana to Talmo. Road from Childowla to Talmo. Trace of Barbers and Cartroad Creeks. Part of Murrumbidgee River. Paddock at Childowla. Bearings &c. (County of Harden).,[2/8092.9],-
Woolrych,F B W,930,1860,"Surveys of Pre-emptive Purchases - Parish of Bookham. Mylora, Stoney and Conroys Creeks. Hills in the vicinity of these Creeks and bearings of surrounding country. Portion of Port Phillip Road (County of Harden).",[2/8092.10],-
Woolrych,F B W,931,1860,"Survey of Pre-emptive Purchases - Parish of Bookham - Portions of Bogolong, Conroy's and Back Creeks. Road from junction of Barbers and Cart-road Creeks to Bogolong and also part of Port Phillip. Road from Bogolong to Conroy's Creek (County of Harden).",[2/8092.11],-
Woolrych,F B W,932,1860,Survey of Pre-emptive Purchases Parishes of Bookham and Bowning; The Black Range; Conroys Range. Bearings &c. (County of Harden).,[2/8092.12],-
Woolrych,F B W,933,1860,Survey of Pre-emptive Purchases in Parish of Bowning. Part of Main Southern Road through Parish of Bookham. Bearings &c. (County of Harden).,[2/8092.13],-
Woolrych,F B W,934,1860,Survey of Road from Portion 46 Parish of Woolgarlo to Cove Flat Pairish of Childowla. Carrolls Range &c. (County of Harden).,[2/8092.14],-
Woolwrych,B W,927,1860,"Survey of Ranges between Oak and Deep Creeks, between Talmo and Carrol's Creeks, Urope Hill at Barber's Gap; Big Hill; Road to Barren Jack Mt. and Road from Talmo to Robertson&s. Selection (County of Harden).",[2/8092.7],-
Wright,-,531,1842,Survey of the Murrumbidgee (from Confluence of Micalig Creek) towards its source; Umerally and Bredbo Rivers; Tinderry Creek &c. County of Beresford.,[2/8064.8],-
Wright,-,532,1842,"Traverse of the Murrumbidgee and Bredbo Rivers; Tinderry, Cowra, and Ryans Creeks. Bolaira Road &c. County Beresford.",[2/8064.9],-
Wright,-,533,1842,Survey of Bredbo River and source of the Murrumbidgee. Tra of Frogs Hole and Gayauk Creeks; Mountains Ranges &c. Count of Beresford.,[2/8064.10],-
Wright,-,534,1842-43,Traverse of the Murrumbidgee River near its source; Gorimgerambera and Alum Creeks - County Beresford.,[2/8064.11],-
Wright,W H,490,1839-40,"Survey of Farms at Roberts Swamp, Wilberforce Common and Parishes Strathdon, Kurrajong &c. Blue Gum Creek - County Cook. Farms - Rooty Hill Estate, Church and School Land &c. Parish St. John - Emu Township. Counties Cumberland and Cook.",[2/5102],-
Wright,W H,500,1840,"Survey of Farms &c. in Parishes Meehan, Magdala, Coomassie, &c. County Cook.",[2/5111],-
[Not identified],-,529,1842,"Detatched surveys in the Parishes of St. George, Bankstown, St Georges River Road &c County of Cumberland.",[2/8064.6],-
